family,genus,species,latin_name,common_name,xc_id,local_file_path,quality,duration
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,369890,strigidae/Athene_cunicularia/369890.mp3,A,0:16
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,369889,strigidae/Athene_cunicularia/369889.mp3,A,0:20
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,323491,strigidae/Athene_cunicularia/323491.mp3,A,0:13
strigidae,Aegolius,acadicus,Aegolius_acadicus,Northern Saw-whet Owl,972592,strigidae/Aegolius_acadicus/972592.mp3,A,0:28
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,54179,strigidae/Athene_cunicularia/54179.mp3,A,0:11
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,15391,strigidae/Athene_cunicularia/15391.mp3,A,0:12
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,15392,strigidae/Athene_cunicularia/15392.mp3,A,0:27
strigidae,Athene,cunicularia,Athene_cunicularia,Burrowing Owl,50245,strigidae/Athene_cunicularia/50245.mp3,A,0:27
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,830816,strigidae/Glaucidium_capense/830816.mp3,A,0:27
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,615642,strigidae/Glaucidium_capense/615642.mp3,A,0:11
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,382952,strigidae/Glaucidium_capense/382952.mp3,A,0:29
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,830812,strigidae/Glaucidium_capense/830812.mp3,A,0:27
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,323333,strigidae/Glaucidium_capense/323333.mp3,A,0:17
strigidae,Ninox,connivens,Ninox_connivens,Barking Owl,1066756,strigidae/Ninox_connivens/1066756.mp3,A,0:12
strigidae,Ninox,connivens,Ninox_connivens,Barking Owl,1072567,strigidae/Ninox_connivens/1072567.mp3,A,0:19
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,298538,strigidae/Glaucidium_capense/298538.mp3,A,0:25
strigidae,Glaucidium,capense,Glaucidium_capense,African Barred Owlet,298536,strigidae/Glaucidium_capense/298536.mp3,A,0:27
strigidae,Ninox,connivens,Ninox_connivens,Barking Owl,521643,strigidae/Ninox_connivens/521643.mp3,A,0:19
strigidae,Ninox,connivens,Ninox_connivens,Barking Owl,30645,strigidae/Ninox_connivens/30645.mp3,A,0:14
strigidae,Ninox,connivens,Ninox_connivens,Barking Owl,539201,strigidae/Ninox_connivens/539201.mp3,A,0:28
strigidae,Ninox,connivens,Ninox_connivens,Barking Owl,539207,strigidae/Ninox_connivens/539207.mp3,A,0:10
strigidae,Glaucidium,parkeri,Glaucidium_parkeri,Subtropical Pygmy Owl,681273,strigidae/Glaucidium_parkeri/681273.mp3,A,0:17
strigidae,Glaucidium,parkeri,Glaucidium_parkeri,Subtropical Pygmy Owl,1048581,strigidae/Glaucidium_parkeri/1048581.mp3,A,0:17
strigidae,Glaucidium,parkeri,Glaucidium_parkeri,Subtropical Pygmy Owl,631241,strigidae/Glaucidium_parkeri/631241.mp3,A,0:26
strigidae,Glaucidium,parkeri,Glaucidium_parkeri,Subtropical Pygmy Owl,631229,strigidae/Glaucidium_parkeri/631229.mp3,A,0:29
strigidae,Glaucidium,parkeri,Glaucidium_parkeri,Subtropical Pygmy Owl,681272,strigidae/Glaucidium_parkeri/681272.mp3,A,0:21
strigidae,Glaucidium,parkeri,Glaucidium_parkeri,Subtropical Pygmy Owl,257750,strigidae/Glaucidium_parkeri/257750.mp3,A,0:27
