Phylloscopus_inornatus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Yellow-browed_warbler_%28Phylloscopus_inornatus%29%2C_Parc_du_Slot%2C_Woluw%C3%A9-St.-Lambert%2C_Brussels_%2834053989676%29.jpg/330px-Yellow-browed_warbler_%28Phylloscopus_inornatus%29%2C_Parc_du_Slot%2C_Woluw%C3%A9-St.-Lambert%2C_Brussels_%2834053989676%29.jpg
Phylloscopus_yunnanensis,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chinese_Leaf-warbler.jpg/330px-Chinese_Leaf-warbler.jpg
Phylloscopus_armandii,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Yellow-streaked_Warbler.jpg/330px-Yellow-streaked_Warbler.jpg
Dendrocoptes_medius,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%BF%D1%91%D1%81%D1%82%D1%80%D1%8B%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%28Dendrocoptes_medius%29%2C_%D0%91%D0%B8%D1%82%D1%86%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81.jpg/330px-%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%BF%D1%91%D1%81%D1%82%D1%80%D1%8B%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%28Dendrocoptes_medius%29%2C_%D0%91%D0%B8%D1%82%D1%86%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81.jpg
Melanerpes_cruentatus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Yellow-tufted_woodpecker_%28Melanerpes_cruentatus%29_male_Sumaco.jpg/330px-Yellow-tufted_woodpecker_%28Melanerpes_cruentatus%29_male_Sumaco.jpg
Picumnus_albosquamatus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Picumnus_albosquamatus_-_White-wedged_Piculet_%28male%29.JPG/330px-Picumnus_albosquamatus_-_White-wedged_Piculet_%28male%29.JPG
Picumnus_temminckii,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Picumnus_temminckii1.jpg/330px-Picumnus_temminckii1.jpg
Picumnus_cirratus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/PICA-PAU-AN%C3%83O-DE-COLEIRA_%28Picumnus_cirratus_%29.jpg/330px-PICA-PAU-AN%C3%83O-DE-COLEIRA_%28Picumnus_cirratus_%29.jpg
Picumnus_olivaceus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Picumnus_olivaceus_hembra_%2816567469923%29.jpg/330px-Picumnus_olivaceus_hembra_%2816567469923%29.jpg
Picumnus_innominatus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Speckled_Piculet_Pangolakha_Wildlife_Sanctuary_East_Sikkim_India_11.04.2016.jpg/330px-Speckled_Piculet_Pangolakha_Wildlife_Sanctuary_East_Sikkim_India_11.04.2016.jpg
Picumnus_limae,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Picumnus_limae_-_Ochraceus_piculet_%28male%29.jpg/330px-Picumnus_limae_-_Ochraceus_piculet_%28male%29.jpg
Veniliornis_passerinus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Veniliornis_passerinus.jpg/330px-Veniliornis_passerinus.jpg
Jynx_torquilla,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Jynx_torquilla_%D0%BA%D1%80%D1%83%D1%82%D0%B8%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0.jpg/330px-Jynx_torquilla_%D0%BA%D1%80%D1%83%D1%82%D0%B8%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0.jpg
